poi_id,KG_id,Region_id
POI/1152863,38307,44
POI/1152864,38308,44
POI/1152865,38309,44
POI/1152866,38310,44
POI/1152867,38311,44
POI/1152868,38312,44
POI/1152869,38313,44
POI/1152870,38314,44
POI/1152871,38315,44
POI/1152872,38316,44
POI/1152873,38317,44
POI/1152874,38318,44
POI/1152875,38319,44
POI/1152876,38320,44
POI/1152877,38321,44
POI/1152878,38322,44
POI/1152879,38323,44
POI/1152880,38324,44
POI/1152881,38325,44
POI/1152882,38326,44
POI/1152883,38327,44
POI/1152884,38328,44
POI/1152885,38329,44
POI/1152886,38330,44
POI/1152887,38331,44
POI/1152888,38332,44
POI/1152889,38333,44
POI/1152890,38334,44
POI/1152891,38335,44
POI/1152892,38336,44
POI/1152893,38337,44
POI/1152894,38338,44
POI/1152895,38339,44
POI/1152896,38340,44
POI/1152897,38341,44
POI/1152898,38342,44
POI/1152899,38343,44
POI/1152900,38344,44
POI/1152901,38345,44
POI/1152902,38346,44
POI/1152903,38347,44
POI/1152904,38348,44
POI/1152905,38349,44
POI/1152906,38350,44
POI/1152907,38351,44
POI/1152908,38352,44
POI/1152909,38353,44
POI/1152910,38354,44
POI/1152911,38355,44
POI/1152912,38356,44
POI/1152913,38357,44
POI/1152914,38358,44
POI/1152915,38359,44
POI/1152916,38360,44
POI/1152917,38361,44
POI/1152918,38362,44
POI/1152919,38363,44
POI/1152920,38364,44
POI/1152921,38365,44
POI/1152922,38366,44
POI/1152923,38367,44
POI/1152924,38368,44
POI/1152925,38369,44
POI/1152926,38370,44
POI/1152927,38371,44
POI/1152928,38372,44
POI/1152929,38373,44
POI/1152930,38374,44
POI/1152931,38375,44
POI/1152932,38376,44
POI/1152933,38377,44
POI/1152934,38378,44
POI/1152936,38379,75
POI/1152937,38380,75
POI/1152938,38381,75
POI/1152942,38382,75
POI/1152943,38383,44
POI/1152944,38384,44
POI/1152945,38385,44
POI/1152946,38386,44
POI/1152947,38387,44
POI/1152948,38388,44
POI/1152949,38389,44
POI/1152950,38390,44
POI/1152951,38391,44
POI/1152952,38392,44
POI/1152953,38393,44
POI/1152954,38394,44
POI/1152955,38395,44
POI/1152956,38396,44
POI/1152957,38397,44
POI/1152958,38398,44
POI/1152959,38399,44
POI/1152960,38400,44
POI/1152961,38401,44
POI/1152962,38402,44
POI/1152963,38403,44
POI/1152964,38404,44
POI/1152965,38405,44
POI/1152966,38406,44
POI/1152967,38407,44
POI/1152968,38408,44
POI/1152969,38409,44
POI/1152970,38410,44
POI/1152971,38411,44
POI/1152972,38412,44
POI/1152973,38413,44
POI/1152974,38414,44
POI/1152975,38415,44
POI/1152976,38416,44
POI/1152977,38417,44
POI/1152978,38418,44
POI/1152979,38419,44
POI/1152980,38420,44
POI/1152981,38421,44
POI/1152982,38422,44
POI/1152983,38423,44
POI/1152984,38424,44
POI/1152985,38425,44
POI/1152986,38426,44
POI/1152987,38427,44
POI/1152988,38428,44
POI/1152989,38429,44
POI/1152990,38430,44
POI/1152991,38431,44
POI/1152992,38432,44
POI/1152993,38433,44
POI/1152994,38434,44
POI/1152995,38435,44
POI/1152996,38436,44
POI/1152997,38437,44
POI/1152998,38438,44
POI/1152999,38439,44
POI/1153000,38440,44
POI/1153001,38441,44
POI/1153002,38442,44
POI/1153003,38443,44
POI/1153004,38444,44
POI/1153005,38445,44
POI/1153006,38446,44
POI/1153007,38447,44
POI/1153008,38448,44
POI/1153009,38449,44
POI/1153010,38450,44
POI/1153011,38451,44
POI/1153012,38452,44
POI/1153013,38453,44
POI/1153014,38454,44
POI/1153015,38455,44
POI/1153016,38456,44
POI/1153017,38457,44
POI/1153018,38458,44
POI/1153019,38459,44
POI/1153020,38460,44
POI/1153021,38461,44
POI/1153022,38462,44
POI/1153023,38463,44
POI/1153024,38464,44
POI/1153025,38465,44
POI/1153026,38466,44
POI/1153027,38467,44
POI/1153028,38468,44
POI/1153029,38469,44
POI/1153030,38470,44
POI/1153031,38471,44
POI/1153032,38472,44
POI/1153033,38473,44
POI/1153034,38474,44
POI/1153035,38475,44
POI/1153036,38476,44
POI/1153037,38477,44
POI/1153038,38478,44
POI/1153039,38479,44
POI/1153040,38480,44
POI/1153041,38481,44
POI/1153042,38482,44
POI/1153043,38483,44
POI/1153044,38484,44
POI/1153045,38485,44
POI/1153046,38486,44
POI/1153047,38487,44
POI/1153048,38488,44
POI/1153049,38489,44
POI/1153050,38490,44
POI/1153051,38491,44
POI/1153052,38492,44
POI/1153053,38493,44
POI/1153054,38494,44
POI/1153055,38495,44
POI/1153056,38496,44
POI/1153057,38497,44
POI/1153058,38498,44
POI/1153059,38499,44
POI/1153060,38500,44
POI/1153061,38501,44
POI/1153062,38502,44
POI/1153063,38503,44
POI/1153064,38504,44
POI/1153065,38505,44
POI/1153066,38506,44
POI/1153067,38507,44
POI/1153068,38508,44
POI/1153069,38509,44
POI/1153070,38510,44
POI/1153071,38511,44
POI/1153072,38512,44
POI/1153073,38513,44
POI/1153074,38514,44
POI/1153075,38515,44
POI/1153076,38516,44
POI/1153077,38517,44
POI/1153078,38518,44
POI/1153079,38519,44
POI/1153080,38520,44
POI/1153081,38521,44
POI/1153082,38522,44
POI/1153083,38523,44
POI/1153084,38524,44
POI/1153085,38525,44
POI/1153086,38526,44
POI/1153087,38527,44
POI/1153088,38528,44
POI/1153089,38529,44
POI/1153090,38530,44
POI/1153091,38531,44
POI/1153092,38532,44
POI/1153093,38533,44
POI/1153094,38534,44
POI/1153095,38535,44
POI/1153096,38536,44
POI/1153097,38537,44
POI/1153098,38538,44
POI/1153099,38539,44
POI/1153100,38540,44
POI/1153101,38541,44
POI/1153102,38542,44
POI/1153103,38543,44
POI/1153104,38544,44
POI/1153105,38545,44
POI/1153106,38546,44
POI/1153107,38547,44
POI/1153108,38548,44
POI/1153109,38549,44
POI/1153110,38550,44
POI/1153111,38551,44
POI/1153112,38552,44
POI/1153113,38553,44
POI/1153114,38554,44
POI/1153115,38555,44
POI/1153116,38556,44
POI/1153117,38557,44
POI/1153118,38558,44
POI/1153119,38559,44
POI/1153120,38560,44
POI/1153121,38561,44
POI/1153122,38562,44
POI/1153123,38563,44
POI/1153124,38564,44
POI/1153125,38565,44
POI/1153126,38566,44
POI/1153127,38567,44
POI/1153128,38568,44
POI/1153129,38569,44
POI/1153130,38570,44
POI/1153131,38571,44
POI/1153132,38572,44
POI/1153133,38573,44
POI/1153134,38574,44
POI/1153135,38575,44
POI/1153136,38576,44
POI/1153137,38577,44
POI/1153138,38578,44
POI/1153139,38579,44
POI/1153140,38580,44
POI/1153141,38581,44
POI/1153142,38582,44
POI/1153143,38583,44
POI/1153144,38584,44
POI/1153145,38585,44
POI/1153146,38586,44
POI/1153147,38587,44
POI/1153148,38588,44
POI/1153149,38589,44
POI/1153150,38590,44
POI/1153151,38591,44
POI/1153152,38592,44
POI/1153153,38593,44
POI/1153154,38594,44
POI/1153155,38595,44
POI/1153156,38596,44
POI/1153157,38597,44
POI/1153158,38598,44
POI/1153159,38599,44
POI/1153160,38600,44
POI/1153161,38601,44
POI/1153162,38602,44
POI/1153163,38603,44
POI/1153164,38604,44
POI/1153165,38605,44
POI/1153166,38606,44
POI/1153167,38607,44
POI/1153168,38608,44
POI/1153169,38609,44
POI/1153170,38610,44
POI/1153171,38611,44
POI/1153172,38612,44
POI/1153173,38613,44
POI/1153174,38614,44
POI/1153175,38615,44
POI/1153176,38616,44
POI/1153177,38617,44
POI/1153178,38618,44
POI/1153179,38619,44
POI/1153180,38620,44
POI/1153181,38621,44
POI/1153182,38622,44
POI/1153183,38623,44
POI/1153184,38624,44
POI/1153185,38625,44
POI/1153186,38626,44
POI/1153187,38627,44
POI/1153188,38628,44
POI/1153189,38629,44
POI/1153190,38630,44
POI/1153191,38631,44
POI/1153192,38632,44
POI/1153193,38633,44
POI/1153194,38634,44
POI/1153195,38635,44
POI/1153196,38636,44
POI/1153197,38637,44
POI/1153198,38638,44
POI/1153199,38639,44
POI/1153200,38640,44
POI/1153201,38641,44
POI/1153202,38642,44
POI/1153203,38643,44
POI/1153204,38644,44
POI/1153205,38645,44
POI/1153206,38646,44
POI/1153207,38647,44
POI/1153208,38648,44
POI/1153209,38649,44
POI/1153259,38650,109
POI/1153260,38651,109
POI/1153261,38652,44
POI/1153262,38653,44
POI/1153263,38654,44
POI/1153264,38655,44
POI/1153265,38656,44
POI/1153266,38657,44
POI/1153267,38658,44
POI/1153268,38659,44
POI/1153269,38660,44
POI/1153270,38661,44
POI/1153271,38662,44
POI/1153272,38663,44
POI/1153273,38664,44
POI/1153274,38665,44
POI/1153275,38666,44
POI/1153276,38667,44
POI/1153277,38668,44
POI/1153278,38669,44
POI/1153279,38670,44
POI/1153280,38671,44
POI/1153281,38672,44
POI/1153282,38673,44
POI/1153283,38674,44
POI/1153284,38675,44
POI/1153285,38676,44
POI/1153286,38677,44
POI/1153287,38678,44
POI/1153288,38679,44
POI/1153289,38680,44
POI/1153290,38681,44
POI/1153291,38682,44
POI/1153292,38683,44
POI/1153293,38684,44
POI/1153294,38685,44
POI/1153295,38686,44
POI/1153296,38687,44
POI/1153297,38688,44
POI/1153298,38689,44
POI/1153299,38690,44
POI/1153300,38691,44
POI/1153301,38692,44
POI/1153302,38693,44
POI/1153303,38694,44
POI/1153304,38695,44
POI/1153305,38696,44
POI/1153306,38697,44
POI/1153307,38698,44
POI/1153308,38699,44
POI/1153309,38700,44
POI/1153310,38701,44
POI/1153311,38702,44
POI/1153312,38703,44
POI/1153313,38704,44
POI/1153314,38705,44
POI/1153315,38706,44
POI/1153316,38707,44
POI/1153317,38708,44
POI/1153318,38709,44
POI/1153319,38710,44
POI/1153320,38711,44
POI/1153321,38712,44
POI/1153322,38713,44
POI/1153323,38714,44
POI/1153324,38715,44
POI/1153325,38716,44
POI/1153326,38717,44
POI/1153327,38718,44
POI/1153328,38719,44
POI/1153329,38720,44
POI/1153330,38721,44
POI/1153331,38722,44
POI/1153332,38723,44
POI/1153333,38724,44
POI/1153334,38725,44
POI/1153335,38726,44
POI/1153336,38727,44
POI/1153337,38728,44
POI/1153338,38729,44
POI/1153339,38730,44
POI/1153340,38731,44
POI/1153341,38732,44
POI/1153342,38733,171
POI/1153343,38734,92
POI/1153344,38735,92
POI/1153345,38736,92
POI/1153346,38737,92
POI/1153347,38738,92
POI/1153349,38739,92
POI/1153350,38740,92
POI/1153351,38741,74
POI/1153353,38742,92
POI/1153354,38743,92
POI/1153355,38744,92
POI/1153359,38745,171
POI/1153360,38746,92
POI/1153361,38747,92
POI/1153364,38748,192
POI/1153365,38749,92
POI/1153366,38750,92
POI/1153367,38751,92
POI/1153368,38752,92
POI/1153369,38753,73
POI/1153372,38754,44
POI/1153373,38755,44
POI/1153374,38756,44
POI/1153375,38757,44
POI/1153376,38758,44
POI/1153377,38759,44
POI/1153378,38760,44
POI/1153379,38761,44
POI/1153380,38762,44
POI/1153381,38763,44
POI/1153382,38764,44
POI/1153383,38765,44
POI/1153384,38766,44
POI/1153385,38767,44
POI/1153386,38768,44
POI/1153387,38769,44
POI/1153388,38770,44
POI/1153389,38771,44
POI/1153390,38772,44
POI/1153391,38773,44
POI/1153392,38774,44
POI/1153393,38775,44
POI/1153394,38776,44
POI/1153395,38777,44
POI/1153396,38778,44
POI/1153397,38779,44
POI/1153398,38780,44
POI/1153399,38781,44
POI/1153400,38782,44
POI/1153401,38783,44
POI/1153402,38784,44
POI/1153403,38785,44
POI/1153404,38786,44
POI/1153405,38787,44
POI/1153406,38788,44
POI/1153407,38789,44
POI/1153408,38790,44
POI/1153409,38791,44
POI/1153410,38792,44
POI/1153411,38793,44
POI/1153412,38794,44
POI/1153413,38795,44
POI/1153414,38796,44
POI/1153415,38797,44
POI/1153416,38798,44
POI/1153417,38799,44
POI/1153418,38800,44
POI/1153419,38801,44
POI/1153420,38802,44
POI/1153421,38803,44
POI/1153422,38804,44
POI/1153423,38805,44
POI/1153424,38806,44
POI/1153425,38807,44
POI/1153426,38808,44
POI/1153427,38809,44
POI/1153428,38810,44
POI/1153429,38811,44
POI/1153430,38812,44
POI/1153431,38813,44
POI/1153432,38814,44
POI/1153433,38815,44
POI/1153434,38816,44
POI/1153435,38817,44
POI/1153436,38818,44
POI/1153437,38819,44
POI/1153438,38820,44
POI/1153439,38821,44
POI/1153440,38822,44
POI/1153441,38823,44
POI/1153442,38824,44
POI/1153443,38825,44
POI/1153444,38826,44
POI/1153445,38827,44
POI/1153446,38828,44
POI/1153447,38829,44
POI/1153448,38830,44
POI/1153449,38831,44
POI/1153450,38832,44
POI/1153451,38833,44
POI/1153452,38834,44
POI/1153453,38835,44
POI/1153454,38836,44
POI/1153455,38837,44
POI/1153456,38838,44
POI/1153457,38839,44
POI/1153458,38840,44
POI/1153459,38841,44
POI/1153460,38842,44
POI/1153461,38843,44
POI/1153462,38844,44
POI/1153463,38845,44
POI/1153464,38846,44
POI/1153465,38847,44
POI/1153466,38848,44
POI/1153467,38849,44
POI/1153468,38850,44
POI/1153469,38851,44
POI/1153470,38852,44
POI/1153471,38853,44
POI/1153472,38854,44
POI/1153473,38855,44
POI/1153474,38856,44
POI/1153475,38857,44
POI/1153476,38858,44
POI/1153477,38859,44
POI/1153478,38860,44
POI/1153479,38861,44
POI/1153480,38862,44
POI/1153481,38863,44
POI/1153482,38864,44
POI/1153483,38865,44
POI/1153484,38866,44
POI/1153485,38867,44
POI/1153486,38868,44
POI/1153487,38869,44
POI/1153488,38870,44
POI/1153489,38871,44
POI/1153490,38872,44
POI/1153491,38873,44
POI/1153492,38874,44
POI/1153493,38875,44
POI/1153494,38876,44
POI/1153495,38877,44
POI/1153496,38878,44
POI/1153497,38879,44
POI/1153498,38880,44
POI/1153499,38881,44
POI/1153500,38882,44
POI/1153501,38883,44
POI/1153502,38884,44
POI/1153503,38885,44
POI/1153504,38886,44
POI/1153505,38887,44
POI/1153506,38888,44
POI/1153507,38889,44
POI/1153508,38890,44
POI/1153509,38891,101
POI/1153512,38892,44
POI/1153513,38893,44
POI/1153514,38894,44
POI/1153515,38895,44
POI/1153516,38896,44
POI/1153517,38897,44
POI/1153518,38898,44
POI/1153519,38899,44
POI/1153520,38900,44
POI/1153521,38901,44
POI/1153522,38902,44
POI/1153523,38903,44
POI/1153524,38904,44
POI/1153525,38905,44
POI/1153526,38906,44
POI/1153527,38907,44
POI/1153528,38908,44
POI/1153529,38909,44
POI/1153530,38910,44
POI/1153531,38911,44
POI/1153532,38912,44
POI/1153533,38913,44
POI/1153534,38914,44
POI/1153535,38915,44
POI/1153536,38916,44
POI/1153537,38917,44
POI/1153538,38918,44
POI/1153539,38919,44
POI/1153540,38920,44
POI/1153541,38921,44
POI/1153542,38922,44
POI/1153543,38923,44
POI/1153544,38924,44
POI/1153545,38925,44
POI/1153546,38926,44
POI/1153547,38927,44
POI/1153548,38928,44
POI/1153549,38929,44
POI/1153550,38930,44
POI/1153551,38931,44
POI/1153552,38932,44
POI/1153553,38933,44
POI/1153554,38934,44
POI/1153555,38935,44
POI/1153556,38936,44
POI/1153557,38937,44
POI/1153558,38938,44
POI/1153559,38939,44
POI/1153560,38940,44
POI/1153561,38941,44
POI/1153562,38942,44
POI/1153563,38943,44
POI/1153564,38944,44
POI/1153565,38945,44
POI/1153566,38946,44
POI/1153567,38947,44
POI/1153568,38948,44
POI/1153569,38949,44
POI/1153570,38950,44
POI/1153571,38951,44
POI/1153572,38952,44
POI/1153573,38953,44
POI/1153574,38954,44
POI/1153575,38955,44
POI/1153576,38956,44
POI/1153577,38957,44
POI/1153578,38958,44
POI/1153579,38959,44
POI/1153580,38960,44
POI/1153581,38961,44
POI/1153582,38962,44
POI/1153583,38963,44
POI/1153584,38964,44
POI/1153585,38965,44
POI/1153586,38966,44
POI/1153587,38967,44
POI/1153588,38968,44
POI/1153589,38969,44
POI/1153590,38970,44
POI/1153591,38971,44
POI/1153592,38972,44
POI/1153593,38973,44
POI/1153594,38974,44
POI/1153595,38975,44
POI/1153596,38976,44
POI/1153597,38977,44
POI/1153598,38978,44
POI/1153599,38979,44
POI/1153600,38980,44
POI/1153601,38981,44
POI/1153602,38982,44
POI/1153603,38983,44
POI/1153604,38984,44
POI/1153605,38985,44
POI/1153606,38986,44
POI/1153607,38987,44
POI/1153608,38988,44
POI/1153609,38989,44
POI/1153610,38990,44
POI/1153611,38991,44
POI/1153612,38992,44
POI/1153613,38993,44
POI/1153614,38994,44
POI/1153615,38995,44
POI/1153616,38996,44
POI/1153618,38997,84
POI/1153619,38998,84
POI/1153620,38999,84
POI/1153621,39000,84
POI/1153622,39001,84
POI/1153623,39002,84
POI/1153624,39003,84
POI/1153625,39004,84
POI/1153626,39005,84
POI/1153627,39006,84
POI/1153628,39007,84
POI/1153629,39008,84
POI/1153630,39009,84
POI/1153631,39010,84
POI/1153632,39011,84
POI/1153633,39012,84
POI/1153634,39013,84
POI/1153635,39014,84
POI/1153636,39015,84
POI/1153637,39016,84
POI/1153638,39017,84
POI/1153639,39018,84
POI/1153640,39019,84
POI/1153641,39020,84
POI/1153642,39021,84
POI/1153643,39022,84
POI/1153644,39023,84
POI/1153645,39024,84
POI/1153646,39025,84
POI/1153647,39026,84
POI/1153648,39027,84
POI/1153649,39028,84
POI/1153650,39029,84
POI/1153651,39030,84
POI/1153652,39031,84
POI/1153653,39032,84
POI/1153654,39033,84
POI/1153655,39034,84
POI/1153656,39035,84
POI/1153657,39036,84
POI/1153658,39037,84
POI/1153659,39038,84
POI/1153660,39039,84
POI/1153661,39040,84
POI/1153662,39041,84
POI/1153663,39042,84
POI/1153664,39043,84
POI/1153665,39044,84
POI/1153666,39045,84
POI/1153667,39046,84
POI/1153668,39047,84
POI/1153669,39048,84
POI/1153670,39049,84
POI/1153671,39050,84
POI/1153672,39051,84
POI/1153673,39052,84
POI/1153674,39053,84
POI/1153675,39054,84
POI/1153676,39055,84
POI/1153677,39056,84
POI/1153678,39057,84
POI/1153679,39058,84
POI/1153680,39059,84
POI/1153681,39060,84
POI/1153682,39061,84
POI/1153683,39062,84
POI/1153684,39063,84
POI/1153685,39064,84
POI/1153686,39065,84
POI/1153687,39066,84
POI/1153688,39067,84
POI/1153689,39068,84
POI/1153690,39069,84
POI/1153691,39070,84
POI/1153692,39071,84
POI/1153693,39072,84
POI/1153694,39073,84
POI/1153695,39074,84
POI/1153696,39075,84
POI/1153697,39076,84
POI/1153698,39077,84
POI/1153699,39078,84
POI/1153700,39079,84
POI/1153701,39080,84
POI/1153702,39081,84
POI/1153703,39082,84
POI/1153704,39083,84
POI/1153705,39084,84
POI/1153706,39085,84
POI/1153707,39086,84
POI/1153708,39087,84
POI/1153709,39088,84
POI/1153710,39089,84
POI/1153711,39090,84
POI/1153712,39091,84
POI/1153713,39092,84
POI/1153714,39093,84
POI/1153715,39094,84
POI/1153716,39095,84
POI/1153717,39096,84
POI/1153718,39097,84
POI/1153719,39098,84
POI/1153720,39099,84
POI/1153721,39100,84
POI/1153722,39101,84
POI/1153723,39102,84
POI/1153724,39103,84
POI/1153725,39104,84
POI/1153726,39105,84
POI/1153727,39106,84
POI/1153728,39107,84
POI/1153729,39108,84
POI/1153730,39109,84
POI/1153731,39110,84
POI/1153732,39111,84
POI/1153733,39112,84
POI/1153734,39113,84
POI/1153735,39114,84
POI/1153736,39115,84
POI/1153737,39116,84
POI/1153738,39117,84
POI/1153739,39118,84
POI/1153740,39119,84
POI/1153741,39120,84
POI/1153742,39121,84
POI/1153743,39122,84
POI/1153744,39123,84
POI/1153745,39124,84
POI/1153746,39125,84
POI/1153747,39126,84
POI/1153748,39127,84
POI/1153749,39128,84
POI/1153750,39129,84
POI/1153751,39130,84
POI/1153760,39131,49
POI/1153762,39132,204
POI/1153763,39133,204
POI/1153764,39134,204
POI/1153765,39135,204
POI/1153766,39136,204
POI/1153767,39137,204
POI/1153768,39138,204
POI/1153769,39139,204
POI/1153770,39140,204
POI/1153771,39141,204
POI/1153772,39142,204
POI/1153773,39143,204
POI/1153774,39144,204
POI/1153775,39145,204
POI/1153776,39146,204
POI/1153777,39147,204
POI/1153778,39148,204
POI/1153779,39149,204
POI/1153780,39150,204
POI/1153781,39151,204
POI/1153782,39152,204
POI/1153783,39153,204
POI/1153784,39154,204
POI/1153785,39155,204
POI/1153786,39156,204
POI/1153787,39157,204
POI/1153788,39158,204
POI/1153789,39159,204
POI/1153790,39160,204
POI/1153791,39161,204
POI/1153792,39162,204
POI/1153793,39163,204
POI/1153794,39164,204
POI/1153795,39165,204
POI/1153796,39166,204
POI/1153797,39167,204
POI/1153798,39168,204
POI/1153799,39169,204
POI/1153800,39170,204
POI/1153801,39171,204
POI/1153802,39172,204
POI/1153803,39173,204
POI/1153804,39174,204
POI/1153805,39175,204
POI/1153806,39176,204
POI/1153807,39177,204
POI/1153808,39178,204
POI/1153809,39179,204
POI/1153810,39180,204
POI/1153811,39181,204
POI/1153812,39182,204
POI/1153813,39183,204
POI/1153814,39184,204
POI/1153815,39185,204
POI/1153816,39186,204
POI/1153817,39187,204
POI/1153818,39188,204
POI/1153819,39189,204
POI/1153820,39190,204
POI/1153821,39191,204
POI/1153822,39192,204
POI/1153823,39193,204
POI/1153824,39194,204
POI/1153825,39195,204
POI/1153826,39196,204
POI/1153827,39197,204
POI/1153828,39198,204
POI/1153829,39199,204
POI/1153830,39200,204
POI/1153831,39201,204
POI/1153832,39202,204
POI/1153833,39203,204
POI/1153834,39204,204
POI/1153835,39205,204
POI/1153836,39206,204
POI/1153837,39207,204
POI/1153838,39208,204
POI/1153839,39209,204
POI/1153840,39210,204
POI/1153841,39211,204
POI/1153842,39212,204
POI/1153843,39213,204
POI/1153844,39214,204
POI/1153845,39215,204
POI/1153846,39216,204
POI/1153847,39217,204
POI/1153848,39218,84
POI/1153849,39219,84
POI/1153850,39220,84
POI/1153851,39221,84
POI/1153852,39222,84
POI/1153853,39223,84
POI/1153854,39224,84
POI/1153855,39225,84
POI/1153856,39226,84
POI/1153857,39227,84
POI/1153858,39228,84
POI/1153859,39229,84
POI/1153860,39230,84
POI/1153861,39231,84
POI/1153862,39232,84
POI/1153863,39233,84
POI/1153864,39234,84
POI/1153865,39235,84
POI/1153866,39236,84
POI/1153867,39237,84
POI/1153868,39238,84
POI/1153869,39239,84
POI/1153870,39240,84
POI/1153871,39241,84
POI/1153872,39242,84
POI/1153873,39243,84
POI/1153874,39244,84
POI/1153875,39245,84
POI/1153876,39246,84
POI/1153877,39247,84
POI/1153878,39248,84
POI/1153879,39249,84
POI/1153880,39250,84
POI/1153881,39251,84
POI/1153882,39252,84
POI/1153883,39253,84
POI/1153884,39254,84
POI/1153885,39255,84
POI/1153886,39256,84
POI/1153887,39257,84
POI/1153888,39258,84
POI/1153889,39259,84
POI/1153890,39260,84
POI/1153891,39261,84
POI/1153892,39262,84
POI/1153893,39263,84
POI/1153894,39264,84
POI/1153895,39265,84
POI/1153896,39266,84
POI/1153897,39267,84
POI/1153898,39268,84
POI/1153899,39269,84
POI/1153900,39270,84
POI/1153901,39271,84
POI/1153902,39272,84
POI/1153903,39273,84
POI/1153904,39274,84
POI/1153905,39275,84
POI/1153906,39276,84
POI/1153907,39277,84
POI/1153908,39278,84
POI/1153909,39279,84
POI/1153910,39280,84
POI/1153911,39281,84
POI/1153912,39282,84
POI/1153913,39283,84
POI/1153914,39284,84
POI/1153915,39285,84
POI/1153916,39286,84
POI/1153917,39287,84
POI/1153918,39288,84
POI/1153919,39289,84
POI/1153920,39290,84
POI/1153921,39291,84
POI/1153922,39292,84
POI/1153923,39293,84
POI/1153924,39294,84
POI/1153925,39295,84
POI/1153926,39296,84
POI/1153927,39297,84
POI/1153928,39298,84
POI/1153929,39299,84
POI/1153930,39300,84
POI/1153931,39301,84
POI/1153932,39302,84
POI/1153933,39303,84
POI/1153934,39304,84
POI/1153935,39305,84
POI/1153936,39306,84
POI/1153937,39307,84
POI/1153938,39308,84
POI/1153939,39309,84
POI/1153940,39310,84
POI/1153941,39311,84
POI/1153942,39312,84
POI/1153943,39313,84
POI/1153944,39314,84
POI/1153945,39315,84
POI/1153946,39316,84
POI/1153947,39317,84
POI/1153948,39318,84
POI/1153949,39319,84
POI/1153950,39320,84
POI/1153951,39321,84
POI/1153952,39322,84
POI/1153953,39323,84
POI/1153954,39324,84
POI/1153955,39325,84
POI/1153956,39326,84
POI/1153957,39327,84
POI/1153958,39328,84
POI/1153959,39329,84
POI/1153960,39330,84
POI/1153961,39331,84
POI/1153962,39332,84
POI/1153963,39333,84
POI/1153964,39334,84
POI/1153965,39335,84
POI/1153966,39336,84
POI/1153967,39337,84
POI/1153968,39338,84
POI/1153969,39339,84
POI/1153970,39340,84
POI/1153971,39341,84
POI/1153972,39342,84
POI/1153973,39343,84
POI/1153974,39344,84
POI/1153975,39345,84
POI/1153976,39346,84
POI/1153977,39347,84
POI/1153978,39348,84
POI/1153979,39349,84
POI/1153980,39350,84
POI/1153981,39351,84
POI/1153982,39352,84
POI/1153983,39353,84
POI/1153984,39354,84
POI/1153985,39355,84
POI/1153986,39356,84
POI/1153987,39357,84
POI/1153988,39358,84
POI/1153989,39359,84
POI/1153990,39360,84
POI/1153991,39361,84
POI/1153992,39362,84
POI/1153993,39363,84
POI/1153994,39364,84
POI/1153995,39365,84
POI/1153996,39366,84
POI/1153997,39367,84
POI/1153998,39368,84
POI/1153999,39369,84
POI/1154000,39370,84
POI/1154001,39371,84
POI/1154002,39372,84
POI/1154003,39373,84
POI/1154004,39374,84
POI/1154005,39375,84
POI/1154006,39376,84
POI/1154007,39377,84
POI/1154008,39378,84
POI/1154009,39379,84
POI/1154010,39380,84
POI/1154011,39381,84
POI/1154012,39382,84
POI/1154013,39383,84
POI/1154014,39384,84
POI/1154015,39385,84
POI/1154016,39386,84
POI/1154017,39387,84
POI/1154018,39388,84
POI/1154019,39389,84
POI/1154020,39390,84
POI/1154021,39391,84
POI/1154022,39392,84
POI/1154023,39393,84
POI/1154024,39394,84
POI/1154025,39395,84
POI/1154026,39396,84
POI/1154027,39397,84
POI/1154028,39398,84
POI/1154029,39399,84
POI/1154030,39400,84
POI/1154031,39401,84
POI/1154032,39402,84
POI/1154033,39403,84
POI/1154034,39404,84
POI/1154035,39405,84
POI/1154036,39406,84
POI/1154037,39407,84
POI/1154038,39408,84
POI/1154039,39409,84
POI/1154040,39410,84
POI/1154041,39411,84
POI/1154042,39412,84
POI/1154043,39413,84
POI/1154044,39414,84
POI/1154045,39415,84
POI/1154046,39416,84
POI/1154047,39417,84
POI/1154048,39418,84
POI/1154049,39419,84
POI/1154050,39420,84
POI/1154051,39421,84
POI/1154052,39422,84
POI/1154053,39423,84
POI/1154054,39424,84
POI/1154057,39425,44
POI/1154058,39426,44
POI/1154059,39427,44
POI/1154060,39428,44
POI/1154061,39429,44
POI/1154062,39430,44
POI/1154063,39431,44
POI/1154064,39432,44
POI/1154065,39433,44
POI/1154066,39434,44
POI/1154067,39435,44
POI/1154068,39436,44
POI/1154069,39437,44
POI/1154070,39438,44
POI/1154071,39439,44
POI/1154072,39440,44
POI/1154073,39441,44
POI/1154074,39442,44
POI/1154075,39443,44
POI/1154076,39444,44
POI/1154077,39445,44
POI/1154078,39446,44
POI/1154079,39447,44
POI/1154080,39448,44
POI/1154081,39449,44
POI/1154082,39450,44
POI/1154083,39451,44
POI/1154084,39452,44
POI/1154085,39453,44
POI/1154086,39454,44
POI/1154087,39455,44
POI/1154088,39456,44
POI/1154089,39457,44
POI/1154090,39458,44
POI/1154091,39459,44
POI/1154092,39460,44
POI/1154093,39461,44
POI/1154094,39462,44
POI/1154095,39463,44
POI/1154096,39464,44
POI/1154097,39465,44
POI/1154098,39466,44
POI/1154099,39467,44
POI/1154100,39468,44
POI/1154101,39469,44
POI/1154102,39470,44
POI/1154103,39471,44
